year,state_name,total_agencies,participating_agencies,participation_pct,nibrs_participating_agencies,nibrs_participation_pct,covered_agencies,covered_pct,total_population,nibrs_participating_population
2009,Wyoming,81,74,91.36,10,12.35,10,12.35,551287,546517
2008,Alabama,444,340,76.58,36,8.11,46,10.36,4684189,4109527
2008,Alaska,47,39,82.98,3,6.38,3,6.38,686732,681631
2008,Arizona,133,118,88.72,12,9.02,10,7.52,6513235,6456888
2008,Arkansas,301,268,89.04,244,81.06,20,6.64,2881714,2820335
2008,California,877,873,99.54,144,16.42,144,16.42,36876276,36875172
2008,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2008,Colorado,289,259,89.62,191,66.09,52,17.99,4978873,4908083
2008,Connecticut,122,122,100.00,92,75.41,18,14.75,3592331,3592331
2008,Delaware,71,70,98.59,70,98.59,16,22.54,892606,892606
2008,District of Columbia,4,3,75.00,1,25.00,0,0.00,591833,591833
2008,Florida,1085,1031,95.02,439,40.46,461,42.49,18427925,18396799
2008,Georgia,779,418,53.66,42,5.39,63,8.09,9742376,8345093
2008,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2008,Hawaii,14,14,100.00,10,71.43,10,71.43,1397856,1397856
2008,Idaho,145,143,98.62,140,96.55,33,22.76,1575635,1573568
2008,Illinois,951,262,27.55,42,4.42,87,9.15,12973710,8566417
2008,Indiana,367,299,81.47,5,1.36,7,1.91,6388695,5489533
2008,Iowa,253,219,86.56,219,86.56,16,6.32,3028304,2865609
2008,Kansas,436,281,64.45,274,62.84,38,8.72,2883377,2542011
2008,Kentucky,598,485,81.10,189,31.61,176,29.43,4301078,3954170
2008,Louisiana,267,208,77.90,63,23.60,36,13.48,4492956,4158030
2008,Maine,203,202,99.51,50,24.63,34,16.75,1356450,1356450
2008,Maryland,190,188,98.95,31,16.32,31,16.32,5800551,5800551
2008,Massachusetts,469,401,85.50,329,70.15,61,13.01,6509197,6391071
2008,Michigan,813,691,84.99,686,84.38,148,18.20,10376520,10096808
2008,Minnesota,371,344,92.72,33,8.89,36,9.70,5414468,5217257
2008,Mississippi,226,136,60.18,1,0.44,2,0.88,2939817,2194853
2008,Missouri,681,651,95.59,47,6.90,47,6.90,5950049,5913347
2008,Montana,134,114,85.07,106,79.10,18,13.43,1031083,1002052
2008,Nebraska,328,278,84.76,114,34.76,63,19.21,1855988,1729159
2008,Nevada,58,51,87.93,4,6.90,4,6.90,2606849,2606849
2008,New Hampshire,254,146,57.48,145,57.09,63,24.80,1371973,1177015
2008,New Jersey,637,571,89.64,36,5.65,53,8.32,8726828,8722080
2008,New Mexico,131,107,81.68,8,6.11,11,8.40,1989674,1933447
2008,New York,1117,994,88.99,385,34.47,427,38.23,21383787,21109782
2008,North Carolina,798,493,61.78,160,20.05,277,34.71,9257073,7830430
2008,North Dakota,126,98,77.78,87,69.05,19,15.08,658883,604959
2008,Ohio,834,509,61.03,356,42.69,55,6.59,11713451,9954605
2008,Oklahoma,404,378,93.56,190,47.03,76,18.81,3704782,3576386
2008,Oregon,285,195,68.42,93,32.63,41,14.39,3841297,3707497
2008,Pennsylvania,1682,1404,83.47,235,13.97,247,14.68,12990337,12538920
2008,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2008,Rhode Island,62,62,100.00,60,96.77,13,20.97,1056952,1056952
2008,South Carolina,543,513,94.48,518,95.40,49,9.02,4506037,4497059
2008,South Dakota,184,124,67.39,115,62.50,24,13.04,831492,688660
2008,Tennessee,577,572,99.13,572,99.13,115,19.93,6230777,6226610
2008,Texas,1085,1048,96.59,114,10.51,57,5.25,24401987,24373336
2008,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2008,Utah,166,148,89.16,86,51.81,28,16.87,2842728,2792182
2008,Vermont,95,87,91.58,87,91.58,7,7.37,630943,613950
2008,Virginia,448,413,92.19,414,92.41,31,6.92,7775680,7758907
2008,Washington,307,288,93.81,53,17.26,33,10.75,6581318,6568779
2008,West Virginia,522,266,50.96,267,51.15,89,17.05,1826800,1534014
2008,Wisconsin,412,405,98.30,66,16.02,29,7.04,5714275,5674418
2008,Wyoming,80,73,91.25,10,12.50,10,12.50,539308,534649
2007,Alabama,442,325,73.53,30,6.79,39,8.82,4646319,3847393
2007,Alaska,47,38,80.85,3,6.38,3,6.38,683918,674766
2007,Arizona,133,115,86.47,14,10.53,10,7.52,6351417,6248439
2007,Arkansas,299,277,92.64,234,78.26,22,7.36,2862582,2782086
2007,California,875,869,99.31,144,16.46,144,16.46,36672767,36648578
2007,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2007,Colorado,289,267,92.39,198,68.51,52,17.99,4900222,4861097
2007,Connecticut,121,121,100.00,87,71.90,18,14.88,3584852,3584852
2007,Delaware,71,66,92.96,66,92.96,15,21.13,884060,873008
2007,District of Columbia,4,3,75.00,1,25.00,0,0.00,588292,588292
2007,Florida,1083,1028,94.92,433,39.98,456,42.11,18341214,18314377
2007,Georgia,777,476,61.26,53,6.82,64,8.24,9603810,8755661
2007,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2007,Hawaii,14,14,100.00,10,71.43,10,71.43,1392635,1392635
2007,Idaho,145,143,98.62,141,97.24,33,22.76,1549218,1547628
2007,Illinois,951,253,26.60,43,4.52,85,8.94,12923835,8600758
2007,Indiana,366,300,81.97,5,1.37,7,1.91,6357333,5486654
2007,Iowa,253,214,84.58,213,84.19,17,6.72,3015918,2817869
2007,Kansas,434,270,62.21,261,60.14,37,8.53,2856095,2660527
2007,Kentucky,594,450,75.76,172,28.96,168,28.28,4269523,3690325
2007,Louisiana,267,207,77.53,63,23.60,36,13.48,4375963,4164666
2007,Maine,202,201,99.50,46,22.77,34,16.83,1357264,1357264
2007,Maryland,189,187,98.94,32,16.93,32,16.93,5788936,5735264
2007,Massachusetts,466,387,83.05,308,66.09,61,13.09,6461073,6270908
2007,Michigan,812,683,84.11,681,83.87,149,18.35,10451398,10163775
2007,Minnesota,371,331,89.22,29,7.82,33,8.89,5332183,4956590
2007,Mississippi,226,131,57.96,1,0.44,2,0.88,2919962,2109832
2007,Missouri,673,644,95.69,51,7.58,49,7.28,5918287,5889249
2007,Montana,134,115,85.82,106,79.10,18,13.43,1022745,991361
2007,Nebraska,328,277,84.45,113,34.45,62,18.90,1845915,1714946
2007,Nevada,57,51,89.47,4,7.02,4,7.02,2571920,2571920
2007,New Hampshire,254,145,57.09,143,56.30,64,25.20,1372790,1158249
2007,New Jersey,620,559,90.16,45,7.26,53,8.55,8734669,8733622
2007,New Mexico,130,103,79.23,9,6.92,11,8.46,1975264,1914162
2007,New York,1109,1047,94.41,373,33.63,374,33.72,21141230,21075424
2007,North Carolina,798,382,47.87,55,6.89,276,34.59,9095201,7105339
2007,North Dakota,125,91,72.80,77,61.60,19,15.20,658340,602817
2007,Ohio,801,490,61.17,327,40.82,54,6.74,11686891,9944219
2007,Oklahoma,398,384,96.48,80,20.10,80,20.10,3683300,3683300
2007,Oregon,285,230,80.70,93,32.63,40,14.04,3797589,3677365
2007,Pennsylvania,1667,1278,76.66,238,14.28,252,15.12,12977687,12174835
2007,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2007,Rhode Island,61,59,96.72,58,95.08,13,21.31,1063980,1056315
2007,South Carolina,543,531,97.79,532,97.97,49,9.02,4432638,4432638
2007,South Dakota,182,128,70.33,117,64.29,22,12.09,820695,689940
2007,Tennessee,576,573,99.48,572,99.31,114,19.79,6169812,6153714
2007,Texas,1081,1039,96.11,107,9.90,52,4.81,23977218,23926444
2007,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2007,Utah,165,145,87.88,82,49.70,28,16.97,2751296,2696916
2007,Vermont,90,85,94.44,85,94.44,7,7.78,631049,618630
2007,Virginia,447,377,84.34,381,85.23,29,6.49,7716894,7675783
2007,Washington,306,290,94.77,47,15.36,32,10.46,6500793,6485600
2007,West Virginia,522,361,69.16,362,69.35,89,17.05,1824749,1522483
2007,Wisconsin,407,399,98.03,50,12.29,29,7.13,5686904,5639143
2007,Wyoming,80,72,90.00,10,12.50,10,12.50,529131,522797
2006,Alabama,439,249,56.72,26,5.92,38,8.66,4616525,3320533
2006,Alaska,47,38,80.85,3,6.38,3,6.38,670527,661182
2006,Arizona,133,121,90.98,13,9.77,10,7.52,6179065,6119450
2006,Arkansas,293,271,92.49,222,75.77,25,8.53,2850710,2734662
2006,California,875,869,99.31,143,16.34,143,16.34,36572532,36459182
2006,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2006,Colorado,289,264,91.35,189,65.40,51,17.65,4790446,4749637
2006,Connecticut,121,121,100.00,85,70.25,18,14.88,3587033,3587033
2006,Delaware,71,67,94.37,67,94.37,16,22.54,881748,881748
2006,District of Columbia,4,3,75.00,1,25.00,0,0.00,581530,581530
2006,Florida,1081,1030,95.28,437,40.43,455,42.09,18186529,18166785
2006,Georgia,766,264,34.46,28,3.66,58,7.57,9414191,6766413
2006,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2006,Hawaii,14,11,78.57,8,57.14,10,71.43,1394924,1315705
2006,Idaho,145,140,96.55,137,94.48,34,23.45,1514779,1506336
2006,Illinois,950,244,25.68,43,4.53,85,8.95,12903652,8473861
2006,Indiana,364,296,81.32,5,1.37,6,1.65,6325730,5382576
2006,Iowa,251,216,86.06,215,85.66,17,6.77,3009709,2811753
2006,Kansas,432,280,64.81,270,62.50,36,8.33,2842603,2675045
2006,Kentucky,586,442,75.43,172,29.35,165,28.16,4232421,3653452
2006,Louisiana,266,190,71.43,50,18.80,36,13.53,4364276,3866665
2006,Maine,202,199,98.51,41,20.30,34,16.83,1361204,1358889
2006,Maryland,188,186,98.94,34,18.09,34,18.09,5782952,5782464
2006,Massachusetts,464,365,78.66,278,59.91,60,12.93,6449866,6225756
2006,Michigan,811,710,87.55,707,87.18,149,18.37,10472927,10285397
2006,Minnesota,370,306,82.70,29,7.84,32,8.65,5294340,5010527
2006,Mississippi,226,138,61.06,1,0.44,2,0.88,2911756,2131206
2006,Missouri,669,630,94.17,48,7.17,48,7.17,5878107,5861084
2006,Montana,134,110,82.09,90,67.16,16,11.94,1007609,970138
2006,Nebraska,328,256,78.05,96,29.27,61,18.60,1830752,1634437
2006,Nevada,57,53,92.98,4,7.02,4,7.02,2502102,2502102
2006,New Hampshire,254,135,53.15,134,52.76,65,25.59,1372416,1129599
2006,New Jersey,620,562,90.65,46,7.42,53,8.55,8774169,8774169
2006,New Mexico,130,102,78.46,11,8.46,11,8.46,1960013,1880343
2006,New York,1108,1052,94.95,362,32.67,363,32.76,21155940,21091057
2006,North Carolina,795,537,67.55,158,19.87,276,34.72,8889498,8044458
2006,North Dakota,124,100,80.65,90,72.58,21,16.94,656369,618408
2006,Ohio,758,460,60.69,274,36.15,54,7.12,11698918,9505954
2006,Oklahoma,398,379,95.23,77,19.35,78,19.60,3644477,3592738
2006,Oregon,285,197,69.12,92,32.28,40,14.04,3750459,3684261
2006,Pennsylvania,1570,1139,72.55,246,15.67,267,17.01,13007252,11818651
2006,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2006,Rhode Island,61,61,100.00,59,96.72,13,21.31,1073858,1073858
2006,South Carolina,543,485,89.32,493,90.79,46,8.47,4342253,4316275
2006,South Dakota,182,100,54.95,93,51.10,19,10.44,803401,597669
2006,Tennessee,574,569,99.13,569,99.13,114,19.86,6049950,6031932
2006,Texas,1075,1025,95.35,106,9.86,50,4.65,23579632,23509072
2006,U.S. Virgin Islands,2,0,0.00,0,0.00,0,0.00,0,0
2006,Utah,163,139,85.28,77,47.24,28,17.18,2652169,2584406
2006,Vermont,90,87,96.67,87,96.67,7,7.78,633732,625018
2006,Virginia,446,351,78.70,359,80.49,29,6.50,7647723,7598665
2006,Washington,306,287,93.79,35,11.44,32,10.46,6428613,6418751
2006,West Virginia,519,290,55.88,294,56.65,89,17.15,1831328,1571524
2006,Wisconsin,405,387,95.56,40,9.88,31,7.65,5641804,5528796
2006,Wyoming,80,72,90.00,10,12.50,10,12.50,521073,508970
2005,Alabama,436,294,67.43,27,6.19,38,8.72,4575157,3478327
2005,Alaska,46,36,78.26,3,6.52,3,6.52,664150,651090
2005,Arizona,112,91,81.25,9,8.04,11,9.82,5961525,5354214
2005,Arkansas,285,206,72.28,173,60.70,20,7.02,2808844,2465438
2005,California,870,860,98.85,143,16.44,143,16.44,36243236,36065242
2005,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2005,Colorado,285,238,83.51,180,63.16,52,18.25,4702789,4525546
2005,Connecticut,119,117,98.32,83,69.75,18,15.13,3593240,3449471
2005,Delaware,71,67,94.37,67,94.37,16,22.54,870075,870075
2005,District of Columbia,4,2,50.00,1,25.00,0,0.00,550521,550521
2005,Florida,1081,1046,96.76,444,41.07,455,42.09,17883830,17852578
2005,Georgia,765,308,40.26,31,4.05,53,6.93,9111910,7298754
2005,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2005,Hawaii,14,14,100.00,10,71.43,10,71.43,1383742,1383742
2005,Idaho,142,125,88.03,125,88.03,33,23.24,1474282,1413038
2005,Illinois,948,14,1.48,7,0.74,83,8.76,12826171,3692783
2005,Indiana,363,271,74.66,3,0.83,6,1.65,6284182,5113020
2005,Iowa,251,211,84.06,213,84.86,17,6.77,2993509,2783471
2005,Kansas,429,270,62.94,262,61.07,34,7.93,2819342,2623388
2005,Kentucky,584,437,74.83,165,28.25,165,28.25,4198940,3465903
2005,Louisiana,258,149,57.75,43,16.67,38,14.73,4613033,2989329
2005,Maine,201,185,92.04,43,21.39,37,18.41,1365098,1350708
2005,Maryland,186,184,98.92,35,18.82,35,18.82,5769032,5766019
2005,Massachusetts,445,362,81.35,275,61.80,45,10.11,6413161,6133861
2005,Michigan,800,688,86.00,689,86.13,151,18.88,10503531,10250731
2005,Minnesota,363,330,90.91,26,7.16,30,8.26,5251641,4937972
2005,Mississippi,225,113,50.22,0,0.00,2,0.89,2922286,1890888
2005,Missouri,638,603,94.51,43,6.74,44,6.90,5833568,5779747
2005,Montana,128,84,65.63,84,65.63,17,13.28,1005339,925730
2005,Nebraska,326,258,79.14,97,29.75,62,19.02,1823210,1648984
2005,Nevada,41,39,95.12,4,9.76,4,9.76,2421139,2421139
2005,New Hampshire,253,132,52.17,133,52.57,66,26.09,1367915,1091866
2005,New Jersey,620,562,90.65,45,7.26,47,7.58,8770503,8770503
2005,New Mexico,121,65,53.72,6,4.96,13,10.74,1947879,1644122
2005,New York,1104,996,90.22,338,30.62,349,31.61,21085280,20761344
2005,North Carolina,791,425,53.73,56,7.08,267,33.75,8710624,8159006
2005,North Dakota,119,80,67.23,78,65.55,21,17.65,657313,578726
2005,Ohio,703,431,61.31,238,33.85,61,8.68,11703070,9258274
2005,Oklahoma,372,363,97.58,69,18.55,74,19.89,3607913,3549261
2005,Oregon,282,228,80.85,81,28.72,39,13.83,3689202,3626608
2005,Pennsylvania,1561,1088,69.70,240,15.37,261,16.72,12970259,11577876
2005,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2005,Rhode Island,61,60,98.36,58,95.08,13,21.31,1082452,1082452
2005,South Carolina,542,329,60.70,331,61.07,44,8.12,4274954,4265426
2005,South Dakota,172,65,37.79,59,34.30,16,9.30,793779,502707
2005,Tennessee,570,556,97.54,558,97.89,114,20.00,5974002,5961930
2005,Texas,1070,1030,96.26,107,10.00,50,4.67,22931222,22879802
2005,Utah,159,128,80.50,70,44.03,29,18.24,2579994,2469142
2005,Vermont,90,75,83.33,75,83.33,6,6.67,632830,606372
2005,Virginia,445,400,89.89,402,90.34,29,6.52,7572336,7508717
2005,Washington,287,273,95.12,30,10.45,30,10.45,6317852,6289665
2005,West Virginia,519,432,83.24,436,84.01,89,17.15,1829736,1625956
2005,Wisconsin,400,370,92.50,32,8.00,30,7.50,5621216,5476175
2005,Wyoming,79,70,88.61,9,11.39,10,12.66,515094,495944
2004,Alabama,434,340,78.34,37,8.53,41,9.45,4550680,4216646
2004,Alaska,45,34,75.56,3,6.67,3,6.67,655932,639782
2004,Arizona,112,93,83.04,8,7.14,11,9.82,5765872,5620834
2004,Arkansas,281,202,71.89,160,56.94,17,6.05,2781633,2341714
2004,California,870,861,98.97,143,16.44,143,16.44,36003471,35855142
2004,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2004,Colorado,285,227,79.65,166,58.25,52,18.25,4638693,4384446
2004,Connecticut,119,116,97.48,80,67.23,18,15.13,3586296,3441209
2004,Delaware,69,68,98.55,68,98.55,15,21.74,854779,854779
2004,District of Columbia,4,2,50.00,1,25.00,0,0.00,553523,553523
2004,Florida,1079,1026,95.09,435,40.32,456,42.26,17489500,17482617
2004,Georgia,765,248,32.42,26,3.40,49,6.41,8865341,6207963
2004,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2004,Hawaii,14,14,100.00,10,71.43,10,71.43,1370337,1370337
2004,Idaho,142,139,97.89,139,97.89,21,14.79,1437770,1435105
2004,Illinois,948,14,1.48,7,0.74,88,9.28,12779604,3688420
2004,Indiana,363,270,74.38,4,1.10,7,1.93,6256746,5135014
2004,Iowa,251,213,84.86,213,84.86,17,6.77,2981527,2775695
2004,Kansas,427,291,68.15,285,66.74,36,8.43,2808073,2567435
2004,Kentucky,562,336,59.79,57,10.14,48,8.54,4174200,3584304
2004,Louisiana,258,178,68.99,40,15.50,27,10.47,4561336,4038643
2004,Maine,201,200,99.50,37,18.41,37,18.41,1359674,1359674
2004,Maryland,186,184,98.92,35,18.82,35,18.82,5726100,5722362
2004,Massachusetts,443,355,80.14,261,58.92,44,9.93,6430871,6071356
2004,Michigan,799,693,86.73,690,86.36,148,18.52,10462367,10148273
2004,Minnesota,361,339,93.91,28,7.76,30,8.31,5217233,5100144
2004,Mississippi,225,116,51.56,0,0.00,2,0.89,2904176,1897854
2004,Missouri,634,573,90.38,36,5.68,38,5.99,5784134,5603429
2004,Montana,124,94,75.81,13,10.48,17,13.71,996511,778917
2004,Nebraska,326,276,84.66,106,32.52,61,18.71,1809146,1672890
2004,Nevada,40,39,97.50,4,10.00,4,10.00,2341129,2341129
2004,New Hampshire,253,200,79.05,199,78.66,67,26.48,1357671,1065117
2004,New Jersey,620,560,90.32,45,7.26,47,7.58,8750387,8749024
2004,New Mexico,121,83,68.60,8,6.61,12,9.92,1922397,1670272
2004,New York,1071,914,85.34,288,26.89,307,28.66,21053780,20518966
2004,North Carolina,791,542,68.52,157,19.85,266,33.63,8568209,7632663
2004,North Dakota,119,61,51.26,59,49.58,17,14.29,652988,540991
2004,Ohio,682,437,64.08,229,33.58,65,9.53,11714712,9627986
2004,Oklahoma,370,368,99.46,72,19.46,72,19.46,3579422,3551492
2004,Oregon,281,229,81.49,74,26.33,38,13.52,3639657,3549384
2004,Pennsylvania,1548,1024,66.15,248,16.02,271,17.51,12949082,11483660
2004,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2004,Rhode Island,56,56,100.00,12,21.43,8,14.29,1086969,1086969
2004,South Carolina,538,503,93.49,517,96.10,41,7.62,4218132,4213328
2004,South Dakota,170,96,56.47,88,51.76,12,7.06,781164,604550
2004,Tennessee,566,560,98.94,561,99.12,113,19.96,5913360,5893035
2004,Texas,1059,1024,96.69,106,10.01,50,4.72,22560566,22422903
2004,Utah,158,131,82.91,74,46.84,28,17.72,2494676,2437686
2004,Vermont,86,82,95.35,82,95.35,7,8.14,632382,613723
2004,Virginia,445,396,88.99,400,89.89,29,6.52,7466783,7310708
2004,Washington,286,272,95.10,32,11.19,32,11.19,6235902,6163198
2004,West Virginia,517,389,75.24,402,77.76,86,16.63,1828129,1597393
2004,Wisconsin,399,364,91.23,26,6.52,30,7.52,5593370,5278595
2004,Wyoming,79,71,89.87,10,12.66,10,12.66,512254,498418
2003,Alabama,430,344,80.00,38,8.84,49,11.40,4531274,4176427
2003,Alaska,44,33,75.00,2,4.55,2,4.55,648921,632724
2003,Arizona,112,97,86.61,10,8.93,11,9.82,5602641,5427738
2003,Arkansas,249,137,55.02,89,35.74,28,11.24,2773659,1900318
2003,California,870,858,98.62,140,16.09,141,16.21,35592667,35152408
2003,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2003,Colorado,283,217,76.68,158,55.83,48,16.96,4584627,4119271
2003,Connecticut,119,117,98.32,76,63.87,18,15.13,3565135,3403897
2003,Delaware,69,61,88.41,61,88.41,15,21.74,841448,840564
2003,District of Columbia,4,3,75.00,1,25.00,0,0.00,563384,563384
2003,Florida,1076,1035,96.19,439,40.80,454,42.19,17102484,17096071
2003,Georgia,764,388,50.79,37,4.84,48,6.28,8719493,7313530
2003,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2003,Hawaii,14,14,100.00,10,71.43,10,71.43,1364659,1364659
2003,Idaho,142,135,95.07,135,95.07,20,14.08,1407177,1392897
2003,Illinois,948,13,1.37,6,0.63,85,8.97,12719599,3688035
2003,Indiana,362,278,76.80,4,1.10,7,1.93,6214751,5119805
2003,Iowa,251,210,83.67,210,83.67,18,7.17,2973146,2720523
2003,Kansas,418,275,65.79,274,65.55,33,7.89,2794304,2112465
2003,Kentucky,562,31,5.52,23,4.09,44,7.83,4145297,761756
2003,Louisiana,257,174,67.70,32,12.45,27,10.51,4542081,4018727
2003,Maine,201,198,98.51,35,17.41,35,17.41,1344343,1339089
2003,Maryland,185,184,99.46,35,18.92,35,18.92,5672192,5672192
2003,Massachusetts,440,313,71.14,221,50.23,17,3.86,6447698,6048090
2003,Michigan,797,702,88.08,696,87.33,144,18.07,10392804,10030427
2003,Minnesota,354,285,80.51,21,5.93,24,6.78,5135884,4436616
2003,Mississippi,225,103,45.78,0,0.00,1,0.44,2881281,1668261
2003,Missouri,624,608,97.44,32,5.13,33,5.29,5732950,5676856
2003,Montana,123,75,60.98,10,8.13,17,13.82,987421,606583
2003,Nebraska,324,268,82.72,92,28.40,62,19.14,1803654,1648021
2003,Nevada,40,39,97.50,4,10.00,4,10.00,2247570,2247570
2003,New Hampshire,250,177,70.80,177,70.80,66,26.40,1349937,982454
2003,New Jersey,620,550,88.71,38,6.13,47,7.58,8688836,8657463
2003,New Mexico,121,64,52.89,5,4.13,11,9.09,1892610,1472434
2003,New York,1069,774,72.40,256,23.95,301,28.16,21018067,19726815
2003,North Carolina,790,476,60.25,144,18.23,262,33.16,8433301,6710712
2003,North Dakota,118,71,60.17,68,57.63,15,12.71,650626,559007
2003,Ohio,672,428,63.69,204,30.36,64,9.52,11693154,9282466
2003,Oklahoma,370,369,99.73,71,19.19,71,19.19,3566501,3566501
2003,Oregon,281,177,62.99,42,14.95,38,13.52,3604250,3436104
2003,Pennsylvania,1525,1003,65.77,239,15.67,260,17.05,12888020,11060058
2003,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
2003,Rhode Island,56,56,100.00,8,14.29,8,14.29,1082476,1082476
2003,South Carolina,495,372,75.15,376,75.96,42,8.48,4167510,4162124
2003,South Dakota,159,133,83.65,121,76.10,10,6.29,774952,704104
2003,Tennessee,565,561,99.29,562,99.47,109,19.29,5856475,5851957
2003,Texas,1053,1021,96.96,103,9.78,51,4.84,22191199,22051423
2003,Utah,158,129,81.65,73,46.20,28,17.72,2457770,2326032
2003,Vermont,85,80,94.12,71,83.53,13,15.29,629073,616390
2003,Virginia,445,335,75.28,340,76.40,28,6.29,7393288,7215219
2003,Washington,284,264,92.96,25,8.80,25,8.80,6155586,5994056
2003,West Virginia,504,362,71.83,364,72.22,86,17.06,1822836,1434048
2003,Wisconsin,399,356,89.22,24,6.02,29,7.27,5556161,5204917
2003,Wyoming,79,70,88.61,10,12.66,10,12.66,506879,492828
2002,Alabama,426,305,71.60,36,8.45,49,11.50,4516995,3984648
2002,Alaska,44,33,75.00,2,4.55,2,4.55,643893,600903
2002,Arizona,111,92,82.88,6,5.41,8,7.21,5468832,5292135
2002,Arkansas,239,126,52.72,21,8.79,32,13.39,2766823,1765758
2002,California,869,857,98.62,136,15.65,136,15.65,35222901,34976304
2002,Canal Zone,1,0,0.00,0,0.00,0,0.00,0,0
2002,Colorado,282,186,65.96,135,47.87,45,15.96,4539943,4097338
2002,Connecticut,119,100,84.03,53,44.54,18,15.13,3541286,2949632
2002,Delaware,69,56,81.16,56,81.16,16,23.19,832091,826900
2002,District of Columbia,4,3,75.00,1,25.00,0,0.00,570898,570898
2002,Florida,1076,1024,95.17,430,39.96,450,41.82,16790087,16663764
2002,Georgia,761,469,61.63,39,5.12,48,6.31,8593897,7828503
2002,Guam,1,0,0.00,0,0.00,0,0.00,0,0
2002,Hawaii,14,14,100.00,10,71.43,10,71.43,1350867,1350867
2002,Idaho,142,135,95.07,135,95.07,20,14.08,1378653,1360060
2002,Illinois,948,13,1.37,6,0.63,87,9.18,12671130,3701354
2002,Indiana,360,268,74.44,2,0.56,6,1.67,6174803,4817858
2002,Iowa,250,208,83.20,208,83.20,17,6.80,2963614,2701033
2002,Kansas,414,234,56.52,234,56.52,29,7.00,2786107,2296920
2002,Kentucky,561,36,6.42,27,4.81,41,7.31,4118154,1385067
2002,Louisiana,257,183,71.21,23,8.95,27,10.51,4529119,4008824
